Timestamp,Category,Severity,Message,MetricValue,Anomaly_Score,Is_Anomaly
2026-06-29T01:43:56.930330,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,8.13,1,No
2026-06-29T08:08:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,48.81,1,No
2026-06-30T03:01:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,26.42,1,No
2026-06-30T04:46:56.930330,Authentication,Critical,Standard telemetry ping for operational category: Authentication,17.32,1,No
2026-06-28T21:46:56.930330,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,24.7,1,No
2026-06-26T11:23:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,18.96,1,No
2026-06-25T18:47:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,25.85,1,No
2026-06-27T16:01:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,42.76,1,No
2026-06-26T20:33:56.930330,FinOps_Cost,Informational,Unmapped Resource Cost Spike: Discovered orphaned premium storage tier.,627.44,-1,Yes
2026-06-24T03:32:56.930330,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,29.5,1,No
2026-06-30T09:06:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,44.63,1,No
2026-06-28T00:53:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,44.25,1,No
2026-06-24T16:42:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,43.27,1,No
2026-06-30T14:51:56.930330,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,10.35,1,No
2026-06-24T16:48:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,47.52,1,No
2026-06-29T08:10:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,47.58,1,No
2026-06-27T04:55:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,31.41,1,No
2026-06-25T19:05:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,6.5,1,No
2026-06-25T22:48:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,23.64,1,No
2026-06-25T01:47:56.930330,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,38.46,1,No
2026-06-25T15:00:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,11.04,1,No
2026-06-29T18:47:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,19.08,1,No
2026-06-25T04:32:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,34.87,1,No
2026-06-26T09:56:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,34.79,1,No
2026-06-24T14:18:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,21.16,1,No
2026-06-25T14:15:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,16.35,1,No
2026-06-26T03:23:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,11.36,1,No
2026-06-29T17:00:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,36.66,1,No
2026-06-29T07:14:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,18.88,1,No
2026-06-24T13:13:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,20.78,1,No
2026-06-29T12:53:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,27.49,1,No
2026-06-29T21:54:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,27.51,1,No
2026-06-27T09:07:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,40.37,1,No
2026-06-30T09:16:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,7.99,1,No
2026-06-26T12:38:56.930330,FinOps_Cost,Critical,Unmapped Resource Cost Spike: Discovered orphaned premium storage tier.,1231.51,-1,Yes
2026-06-24T20:30:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,9.48,1,No
2026-06-29T11:46:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,35.38,1,No
2026-06-30T03:56:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,45.68,1,No
2026-06-28T02:05:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,13.0,1,No
2026-06-29T04:02:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,45.05,1,No
2026-06-27T19:57:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,10.61,1,No
2026-06-30T04:49:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,30.81,1,No
2026-06-25T08:20:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,38.9,1,No
2026-06-29T16:49:56.930330,Authentication,Critical,Standard telemetry ping for operational category: Authentication,14.62,1,No
2026-06-28T23:11:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,10.3,1,No
2026-06-28T21:30:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,44.04,1,No
2026-06-29T01:26:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,34.47,1,No
2026-06-27T12:27:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,40.36,1,No
2026-06-24T18:08:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,5.35,-1,Yes
2026-06-26T23:59:56.930330,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,45.92,1,No
2026-06-25T10:09:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,34.43,1,No
2026-06-29T17:47:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,31.43,1,No
2026-06-28T09:26:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,12.91,1,No
2026-06-25T07:32:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,38.56,1,No
2026-06-24T12:23:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,20.33,1,No
2026-06-27T03:42:56.930330,Authentication,Critical,Standard telemetry ping for operational category: Authentication,13.98,1,No
2026-06-30T08:14:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,18.64,1,No
2026-06-28T19:03:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,46.43,1,No
2026-06-25T01:14:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,16.98,1,No
2026-06-26T18:34:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,33.16,1,No
2026-06-29T10:33:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,34.19,1,No
2026-06-25T06:40:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,44.38,1,No
2026-06-25T12:19:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,28.41,1,No
2026-06-27T07:20:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,25.08,1,No
2026-06-27T14:28:56.930330,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,39.63,1,No
2026-06-27T16:36:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,29.94,1,No
2026-06-28T23:25:56.930330,Authentication,Critical,Standard telemetry ping for operational category: Authentication,37.13,1,No
2026-06-30T07:32:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,9.75,1,No
2026-06-27T18:20:56.930330,Authentication,Critical,Standard telemetry ping for operational category: Authentication,18.6,1,No
2026-06-30T12:15:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,23.56,1,No
2026-06-28T13:57:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,10.15,1,No
2026-06-25T16:24:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,9.95,1,No
2026-06-28T13:48:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,49.05,1,No
2026-06-29T09:10:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,9.68,1,No
2026-06-28T03:11:56.930330,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,37.27,1,No
2026-06-24T23:28:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,14.59,1,No
2026-06-27T12:21:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,37.89,1,No
2026-06-28T17:06:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,26.34,1,No
2026-06-26T13:08:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,38.28,1,No
2026-06-25T02:46:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,43.0,1,No
2026-06-29T21:06:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,49.0,1,No
2026-06-24T04:57:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,33.68,1,No
2026-06-29T07:57:56.930330,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,18.15,1,No
2026-06-27T15:11:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,37.17,1,No
2026-06-27T06:59:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,38.2,1,No
2026-06-26T12:00:56.930330,Authentication,Critical,Standard telemetry ping for operational category: Authentication,46.44,1,No
2026-06-26T16:15:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,20.17,1,No
2026-06-30T01:48:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,32.68,1,No
2026-06-25T08:45:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,48.64,1,No
2026-06-30T17:45:56.930330,FinOps_Cost,Critical,Standard telemetry ping for operational category: FinOps_Cost,19.24,1,No
2026-06-28T12:47:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,40.23,1,No
2026-06-24T23:05:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,14.71,1,No
2026-06-27T17:25:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,28.64,1,No
2026-06-30T20:27:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,6.03,-1,Yes
2026-06-26T22:27:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,10.15,1,No
2026-06-29T07:33:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,10.96,1,No
2026-06-28T07:46:56.930330,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,18.68,1,No
2026-06-30T16:54:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,37.58,1,No
2026-06-30T05:53:56.930330,Authentication,Critical,Standard telemetry ping for operational category: Authentication,21.78,1,No
2026-06-24T15:50:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,14.15,1,No
2026-06-25T17:20:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,15.93,1,No
2026-06-30T20:50:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,18.91,1,No
2026-06-25T14:45:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,12.07,1,No
2026-06-30T00:38:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,48.87,1,No
2026-06-28T02:27:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,19.6,1,No
2026-06-29T23:34:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,7.76,1,No
2026-06-26T23:36:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,28.37,1,No
2026-06-30T02:39:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,14.0,1,No
2026-06-24T05:29:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,41.73,1,No
2026-06-24T11:49:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,32.46,1,No
2026-06-25T05:20:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,37.99,1,No
2026-06-26T00:22:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,7.07,1,No
2026-06-29T16:17:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,31.44,1,No
2026-06-24T14:33:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,32.2,1,No
2026-06-28T12:17:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,16.97,1,No
2026-06-26T10:12:56.930330,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,48.02,1,No
2026-06-28T18:29:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,21.63,1,No
2026-06-28T11:12:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,42.88,1,No
2026-06-29T08:37:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,13.57,1,No
2026-06-24T19:17:56.930330,Authentication,Critical,Standard telemetry ping for operational category: Authentication,21.47,1,No
2026-06-30T14:35:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,34.62,1,No
2026-06-25T03:23:56.930330,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,18.08,1,No
2026-06-26T02:55:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,24.19,1,No
2026-06-28T08:53:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,24.31,1,No
2026-06-30T18:10:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,42.26,1,No
2026-06-25T09:13:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,21.24,1,No
2026-06-30T16:25:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,20.44,1,No
2026-06-29T20:22:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,39.3,1,No
2026-06-23T23:34:56.930330,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,34.25,1,No
2026-06-29T14:49:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,33.72,1,No
2026-06-30T07:31:56.930330,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,35.08,1,No
2026-06-26T21:28:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,28.72,1,No
2026-06-26T19:36:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,33.95,1,No
2026-06-26T00:57:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,23.39,1,No
2026-06-24T11:35:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,12.36,1,No
2026-06-24T21:13:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,38.86,1,No
2026-06-27T12:33:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,25.8,1,No
2026-06-26T10:10:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,17.76,1,No
2026-06-26T14:19:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,23.16,1,No
2026-06-25T10:04:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,23.24,1,No
2026-06-28T02:39:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,16.32,1,No
2026-06-26T19:49:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,40.85,1,No
2026-06-27T23:27:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,14.21,1,No
2026-06-27T18:01:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,10.28,1,No
2026-06-24T12:57:56.930330,Authentication,Critical,Standard telemetry ping for operational category: Authentication,40.85,1,No
2026-06-25T18:51:56.930330,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,28.62,1,No
2026-06-24T17:03:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,31.84,1,No
2026-06-29T00:03:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,11.85,1,No
2026-06-24T05:15:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,7.51,1,No
2026-06-25T07:42:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,5.16,-1,Yes
2026-06-29T17:34:56.930330,FinOps_Cost,Warning,Unmapped Resource Cost Spike: Discovered orphaned premium storage tier.,547.12,-1,Yes
2026-06-27T00:12:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,10.19,1,No
2026-06-30T22:36:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,12.89,1,No
2026-06-27T18:51:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,8.54,1,No
2026-06-30T14:45:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,36.03,1,No
2026-06-28T19:18:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,48.3,1,No
2026-06-25T20:54:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,17.52,1,No
2026-06-24T20:21:56.930330,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,21.43,1,No
2026-06-30T22:44:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,48.05,1,No
2026-06-24T20:37:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,29.13,1,No
2026-06-29T11:10:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,25.81,1,No
2026-06-25T20:13:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,48.01,1,No
2026-06-26T08:22:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,29.41,1,No
2026-06-29T16:43:56.930330,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,24.6,1,No
2026-06-30T07:46:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,49.25,-1,Yes
2026-06-26T07:36:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,21.81,1,No
2026-06-30T11:15:56.930330,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,7.83,1,No
2026-06-24T21:20:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,48.96,1,No
2026-06-24T00:44:56.930330,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,42.12,1,No
2026-06-30T13:41:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,34.43,1,No
2026-06-29T13:58:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,39.63,1,No
2026-06-28T09:42:56.930330,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,20.3,1,No
2026-06-25T03:18:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,42.43,1,No
2026-06-24T11:09:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,48.14,1,No
2026-06-26T22:19:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,36.31,1,No
2026-06-26T14:50:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,45.74,1,No
2026-06-25T17:23:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,43.38,1,No
2026-06-28T13:48:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,7.14,1,No
2026-06-29T01:00:56.930330,Intune_Enrollment,Warning,Standard telemetry ping for operational category: Intune_Enrollment,6.34,-1,Yes
2026-06-30T00:05:56.930330,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,49.03,1,No
2026-06-25T22:35:56.930330,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,35.42,1,No
2026-06-27T01:38:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,9.18,1,No
2026-06-28T05:14:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,16.05,1,No
2026-06-29T09:29:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,43.48,1,No
2026-06-24T08:15:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,22.63,1,No
2026-06-30T04:12:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,30.22,1,No
2026-06-28T23:04:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,6.73,1,No
2026-06-28T01:36:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,28.33,1,No
2026-06-24T06:25:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,9.61,1,No
2026-06-26T12:34:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,45.43,1,No
2026-06-27T00:52:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,36.26,1,No
2026-06-30T22:11:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,47.43,1,No
2026-06-27T17:46:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,26.38,1,No
2026-06-25T02:58:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,11.16,1,No
2026-06-30T04:09:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,20.87,1,No
2026-06-28T22:32:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,29.42,1,No
2026-06-30T05:36:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,25.15,1,No
2026-06-29T11:17:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,36.91,1,No
2026-06-24T10:27:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,8.24,1,No
2026-06-29T12:19:56.930330,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,33.44,1,No
2026-06-24T21:50:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,29.1,1,No
2026-06-29T03:58:56.930330,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,32.82,1,No
2026-06-26T15:08:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,24.78,1,No
2026-06-27T22:40:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,25.13,1,No
2026-06-27T22:52:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,5.76,-1,Yes
2026-06-30T20:16:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,19.64,1,No
2026-06-29T01:54:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,17.44,1,No
2026-06-29T05:48:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,21.64,1,No
2026-06-25T15:06:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,9.34,1,No
2026-06-28T07:51:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,35.89,1,No
2026-06-26T04:34:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,9.14,1,No
2026-06-28T06:43:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,45.88,1,No
2026-06-28T11:12:56.930330,VirtualMachines,Critical,Standard telemetry ping for operational category: VirtualMachines,26.22,1,No
2026-06-27T19:45:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,22.61,1,No
2026-06-25T16:41:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,8.99,1,No
2026-06-29T21:00:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,32.81,1,No
2026-06-25T14:11:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,19.65,1,No
2026-06-26T06:21:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,44.85,1,No
2026-06-28T05:22:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,8.67,1,No
2026-06-27T12:29:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,39.98,1,No
2026-06-27T00:25:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,7.02,1,No
2026-06-28T20:03:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,32.11,1,No
2026-06-25T13:15:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,7.29,1,No
2026-06-26T09:55:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,26.83,1,No
2026-06-30T13:55:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,16.89,1,No
2026-06-29T23:11:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,38.34,1,No
2026-06-29T00:52:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,7.12,1,No
2026-06-27T23:57:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,40.26,1,No
2026-06-28T03:21:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,25.72,1,No
2026-06-27T21:57:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,44.71,1,No
2026-06-29T22:49:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,40.4,1,No
2026-06-29T19:11:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,16.77,1,No
2026-06-30T17:26:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,33.09,1,No
2026-06-30T02:51:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,6.25,-1,Yes
2026-06-24T13:38:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,25.18,1,No
2026-06-29T18:34:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,34.94,1,No
2026-06-27T05:53:56.930330,Intune_Enrollment,Informational,Standard telemetry ping for operational category: Intune_Enrollment,35.29,1,No
2026-06-24T23:24:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,26.92,1,No
2026-06-28T15:22:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,31.44,1,No
2026-06-28T20:53:56.930330,Authentication,Warning,Standard telemetry ping for operational category: Authentication,19.57,1,No
2026-06-27T11:05:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,30.67,1,No
2026-06-25T05:58:56.930330,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,30.13,1,No
2026-06-30T19:41:56.930330,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,43.05,1,No
2026-06-24T05:35:56.930330,VirtualMachines,Warning,Standard telemetry ping for operational category: VirtualMachines,22.14,1,No
2026-06-25T21:30:56.930330,Authentication,Informational,Standard telemetry ping for operational category: Authentication,17.78,1,No
2026-06-25T00:00:56.930330,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,15.64,1,No
